id,deduction_date,customer_name,customer_account,standard_customer,deduction_reference,invoice_number,,,,,deduction_amount,deduction_reason,payment_number,backup_status,invoice_status,validation,invalid_amount,valid_amount,billback,billback_date,billback_amount,recover_status,recoverd_amount
,29-01-2024,Publix Supermarkets Inc,40000004,Publix,9033562542,9033562542,3,3,3,0,351.12,Freight Allowance,,Yes,No,0,0,0,,,,,
Freight Allowance Not Given,29-01-2024,Publix Supermarkets Inc,40000004,Publix,9033562542,9033562542,3,3,3,0,59.04,Freight Allowance,,Yes,No,0,0,0,,,,,
Freight Allowance Not Given,29-01-2024,Publix Supermarkets Inc,40000004,Publix,9033571854,9033571854,3,3,3,0,80.16,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-01-2024,Publix Supermarkets Inc,40000004,Publix,9033573900,9033573900,4,4,4,0,229.68,Freight Allowance,,Yes,No,0,0,0,,,,,
Freight Allowance Not Given,29-01-2024,Publix Supermarkets Inc,40000004,Publix,9033573900,9033573900,4,4,4,0,55.08,Freight Allowance,,Yes,No,0,0,0,,,,,
Freight Allowance Not Given,29-01-2024,Publix Supermarkets Inc,40000004,Publix,9033573904,9033573904,1,1,1,0,57.6,Freight Allowance,,Yes,No,0,0,0,,,,,
Freight Allowance Not Given,29-01-2024,Publix Supermarkets Inc,40000004,Publix,9033567736,9033567736,1,1,1,0,128.31,Freight Allowance,,Yes,No,0,0,0,,,,,
,7/2/2024,Publix Supermarkets Inc,40000004,Publix,9033612284,9033612284,2,2,2,0,55.92,Freight Allowance,,Yes,No,0,0,0,,,,,
,7/2/2024,Publix Supermarkets Inc,40000004,Publix,9033616326,9033616326,1,1,1,0,62.28,Freight Allowance,,Yes,No,0,0,0,,,,,
,12/2/2024,Publix Supermarkets Inc,40000004,Publix,9033627319,9033627319,1,1,1,0,341.28,Freight Allowance,,Yes,No,0,0,0,,,,,
,12/2/2024,Publix Supermarkets Inc,40000004,Publix,9033634033,9033634033,2,2,2,0,117,Freight Allowance,,Yes,No,0,0,0,,,,,
,18-08-2023,Publix Supermarkets Inc,40000004,Publix,9032956853,9032956853,1,1,1,0,135.67,Freight Allowance,,Yes,No,0,0,0,,,,,
,21-02-2024,Publix Supermarkets Inc,40000004,Publix,9033667023,9033667023,1,1,1,0,279.72,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-02-2024,Publix Supermarkets Inc,40000004,Publix,9033679497,9033679497,2,2,2,0,376.32,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-02-2024,Publix Supermarkets Inc,40000004,Publix,9033679513,9033679513,2,2,2,0,116.8,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-02-2024,Publix Supermarkets Inc,40000004,Publix,9033679868,9033679868,2,2,2,0,140.8,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/2/2024,Publix Supermarkets Inc,40000004,Publix,9033625012,9033625012,1,1,1,0,340.7,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-01-2024,Publix Supermarkets Inc,40000004,Publix,9033539214,9033539214,1,1,1,0,37.28,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-01-2024,Publix Supermarkets Inc,40000004,Publix,9033539225,9033539225,1,1,1,0,17.48,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-01-2024,Publix Supermarkets Inc,40000004,Publix,9033539283,9033539283,1,1,1,0,137.26,Freight Allowance,,Yes,No,0,0,0,,,,,
Freight Allowance Given,22-01-2024,Publix Supermarkets Inc,40000004,Publix,9033541970,9033541970,1,1,1,0,82.6,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-01-2024,Publix Supermarkets Inc,40000004,Publix,9033543699,9033543699,1,1,1,0,10.12,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-01-2024,Publix Supermarkets Inc,40000004,Publix,9033547850,9033547850,1,1,1,0,63.89,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-01-2024,Publix Supermarkets Inc,40000004,Publix,9033549845,9033549845,1,1,1,0,40.1,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-01-2024,Publix Supermarkets Inc,40000004,Publix,9033549847,9033549847,1,1,1,0,202.11,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-01-2024,Publix Supermarkets Inc,40000004,Publix,9033549849,9033549849,1,1,1,0,97.09,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-01-2024,Publix Supermarkets Inc,40000004,Publix,9033550715,9033550715,1,1,1,0,16.41,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-01-2024,Publix Supermarkets Inc,40000004,Publix,9033551657,9033551657,1,1,1,0,18.36,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-01-2024,Publix Supermarkets Inc,40000004,Publix,9033553231,9033553231,1,1,1,0,59.26,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-01-2024,Publix Supermarkets Inc,40000004,Publix,9033555116,9033555116,1,1,1,0,10.75,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-01-2024,Publix Supermarkets Inc,40000004,Publix,9033558742,9033558742,1,1,1,0,31.54,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-01-2024,Publix Supermarkets Inc,40000004,Publix,9033558873,9033558873,1,1,1,0,45.33,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-01-2024,Publix Supermarkets Inc,40000004,Publix,9033561223,9033561223,1,1,1,0,29.52,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-01-2024,Publix Supermarkets Inc,40000004,Publix,9033566714,9033566714,1,1,1,0,10.78,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-01-2024,Publix Supermarkets Inc,40000004,Publix,9033566717,9033566717,1,1,1,0,11.67,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-01-2024,Publix Supermarkets Inc,40000004,Publix,9033569754,9033569754,1,1,1,0,14.3,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-01-2024,Publix Supermarkets Inc,40000004,Publix,9033571034,9033571034,1,1,1,0,166.63,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-01-2024,Publix Supermarkets Inc,40000004,Publix,9033571852,9033571852,1,1,1,0,19.89,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-01-2024,Publix Supermarkets Inc,40000004,Publix,9033573905,9033573905,1,1,1,0,37.32,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-01-2024,Publix Supermarkets Inc,40000004,Publix,9033575374,9033575374,1,1,1,0,117.07,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-01-2024,Publix Supermarkets Inc,40000004,Publix,9033576659,9033576659,1,1,1,0,109.41,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-01-2024,Publix Supermarkets Inc,40000004,Publix,9033579963,9033579963,1,1,1,0,20.08,Freight Allowance,,Yes,No,0,0,0,,,,,
,29-01-2024,Publix Supermarkets Inc,40000004,Publix,9033596233,9033596233,1,1,1,0,68.4,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2024,Publix Supermarkets Inc,40000004,Publix,9033570250,9033570250,1,1,1,0,11.31,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2024,Publix Supermarkets Inc,40000004,Publix,9033581918,9033581918,1,1,1,0,74.68,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2024,Publix Supermarkets Inc,40000004,Publix,9033581920,9033581920,1,1,1,0,11.05,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-01-2024,Publix Supermarkets Inc,40000004,Publix,9033587827,9033587827,1,1,1,0,36.08,Freight Allowance,,Yes,No,0,0,0,,,,,
,31-01-2024,Publix Supermarkets Inc,40000004,Publix,9033582150,9033582150,1,1,1,0,23.49,Freight Allowance,,Yes,No,0,0,0,,,,,
,31-01-2024,Publix Supermarkets Inc,40000004,Publix,9033582233,9033582233,1,1,1,0,16.91,Freight Allowance,,Yes,No,0,0,0,,,,,
,31-01-2024,Publix Supermarkets Inc,40000004,Publix,9033588499,9033588499,1,1,1,0,28.01,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/2/2024,Publix Supermarkets Inc,40000004,Publix,9033588530,9033588530,1,1,1,0,29.01,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/2/2024,Publix Supermarkets Inc,40000004,Publix,9033589677,9033589677,1,1,1,0,14.59,Freight Allowance,,Yes,No,0,0,0,,,,,
,1/2/2024,Publix Supermarkets Inc,40000004,Publix,9033589684,9033589684,1,1,1,0,130.23,Freight Allowance,,Yes,No,0,0,0,,,,,
,2/2/2024,Publix Supermarkets Inc,40000004,Publix,9033594945,9033594945,1,1,1,0,156.41,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/2/2024,Publix Supermarkets Inc,40000004,Publix,9033596237,9033596237,1,1,1,0,31.59,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/2/2024,Publix Supermarkets Inc,40000004,Publix,9033596248,9033596248,1,1,1,0,181.22,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/2/2024,Publix Supermarkets Inc,40000004,Publix,9033596250,9033596250,1,1,1,0,152.66,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/2/2024,Publix Supermarkets Inc,40000004,Publix,9033596252,9033596252,1,1,1,0,137.33,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/2/2024,Publix Supermarkets Inc,40000004,Publix,9033596254,9033596254,1,1,1,0,32.36,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/2/2024,Publix Supermarkets Inc,40000004,Publix,9033596256,9033596256,1,1,1,0,85.33,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/2/2024,Publix Supermarkets Inc,40000004,Publix,9033602034,9033602034,1,1,1,0,12.72,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/2/2024,Publix Supermarkets Inc,40000004,Publix,9033602036,9033602036,1,1,1,0,40.58,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/2/2024,Publix Supermarkets Inc,40000004,Publix,9033603011,9033603011,1,1,1,0,82.95,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/2/2024,Publix Supermarkets Inc,40000004,Publix,9033604057,9033604057,1,1,1,0,33.06,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/2/2024,Publix Supermarkets Inc,40000004,Publix,9033604080,9033604080,1,1,1,0,52.44,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/2/2024,Publix Supermarkets Inc,40000004,Publix,9033604368,9033604368,1,1,1,0,44.54,Freight Allowance,,Yes,No,0,0,0,,,,,
,5/2/2024,Publix Supermarkets Inc,40000004,Publix,9033604371,9033604371,1,1,1,0,145.79,Freight Allowance,,Yes,No,0,0,0,,,,,
,6/2/2024,Publix Supermarkets Inc,40000004,Publix,9033610739,9033610739,1,1,1,0,28.06,Freight Allowance,,Yes,No,0,0,0,,,,,
,6/2/2024,Publix Supermarkets Inc,40000004,Publix,9033610748,9033610748,1,1,1,0,11.47,Freight Allowance,,Yes,No,0,0,0,,,,,
,6/2/2024,Publix Supermarkets Inc,40000004,Publix,9033611813,9033611813,1,1,1,0,31.4,Freight Allowance,,Yes,No,0,0,0,,,,,
,6/2/2024,Publix Supermarkets Inc,40000004,Publix,9033611826,9033611826,1,1,1,0,45.33,Freight Allowance,,Yes,No,0,0,0,,,,,
,6/2/2024,Publix Supermarkets Inc,40000004,Publix,9033611837,9033611837,1,1,1,0,21.22,Freight Allowance,,Yes,No,0,0,0,,,,,
,6/2/2024,Publix Supermarkets Inc,40000004,Publix,9033611840,9033611840,1,1,1,0,10.09,Freight Allowance,,Yes,No,0,0,0,,,,,
,6/2/2024,Publix Supermarkets Inc,40000004,Publix,9033612280,9033612280,1,1,1,0,181.07,Freight Allowance,,Yes,No,0,0,0,,,,,
,7/2/2024,Publix Supermarkets Inc,40000004,Publix,9033615417,9033615417,1,1,1,0,126.99,Freight Allowance,,Yes,No,0,0,0,,,,,
,7/2/2024,Publix Supermarkets Inc,40000004,Publix,9033616350,9033616350,1,1,1,0,120.59,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/2/2024,Publix Supermarkets Inc,40000004,Publix,9033619983,9033619983,1,1,1,0,4.51,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/2/2024,Publix Supermarkets Inc,40000004,Publix,9033624224,9033624224,1,1,1,0,53.35,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/2/2024,Publix Supermarkets Inc,40000004,Publix,9033624976,9033624976,1,1,1,0,157.77,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/2/2024,Publix Supermarkets Inc,40000004,Publix,9033624994,9033624994,1,1,1,0,47.18,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/2/2024,Publix Supermarkets Inc,40000004,Publix,9033625016,9033625016,1,1,1,0,49.44,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/2/2024,Publix Supermarkets Inc,40000004,Publix,9033625151,9033625151,1,1,1,0,3,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/2/2024,Publix Supermarkets Inc,40000004,Publix,9033627315,9033627315,1,1,1,0,222.23,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/2/2024,Publix Supermarkets Inc,40000004,Publix,9033627318,9033627318,1,1,1,0,19.67,Freight Allowance,,Yes,No,0,0,0,,,,,
,9/2/2024,Publix Supermarkets Inc,40000004,Publix,9033627321,9033627321,1,1,1,0,7.72,Freight Allowance,,Yes,No,0,0,0,,,,,
,12/2/2024,Publix Supermarkets Inc,40000004,Publix,9033627745,9033627745,1,1,1,0,32.6,Freight Allowance,,Yes,No,0,0,0,,,,,
,12/2/2024,Publix Supermarkets Inc,40000004,Publix,9033627750,9033627750,1,1,1,0,275.06,Freight Allowance,,Yes,No,0,0,0,,,,,
,12/2/2024,Publix Supermarkets Inc,40000004,Publix,9033627841,9033627841,1,1,1,0,22.68,Freight Allowance,,Yes,No,0,0,0,,,,,
,12/2/2024,Publix Supermarkets Inc,40000004,Publix,9033627845,9033627845,1,1,1,0,63.71,Freight Allowance,,Yes,No,0,0,0,,,,,
,12/2/2024,Publix Supermarkets Inc,40000004,Publix,9033627940,9033627940,1,1,1,0,46.53,Freight Allowance,,Yes,No,0,0,0,,,,,
,12/2/2024,Publix Supermarkets Inc,40000004,Publix,9033629555,9033629555,1,1,1,0,34.74,Freight Allowance,,Yes,No,0,0,0,,,,,
,12/2/2024,Publix Supermarkets Inc,40000004,Publix,9033633360,9033633360,1,1,1,0,235.03,Freight Allowance,,Yes,No,0,0,0,,,,,
,12/2/2024,Publix Supermarkets Inc,40000004,Publix,9033634033,9033634033,2,2,2,0,56.38,Freight Allowance,,Yes,No,0,0,0,,,,,
,12/2/2024,Publix Supermarkets Inc,40000004,Publix,9033638813,9033638813,1,1,1,0,165.11,Freight Allowance,,Yes,No,0,0,0,,,,,
,12/2/2024,Publix Supermarkets Inc,40000004,Publix,9033645840,9033645840,1,1,1,0,95.86,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-02-2024,Publix Supermarkets Inc,40000004,Publix,9033628745,9033628745,1,1,1,0,248.55,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-02-2024,Publix Supermarkets Inc,40000004,Publix,9033639068,9033639068,1,1,1,0,58.42,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-02-2024,Publix Supermarkets Inc,40000004,Publix,9033639098,9033639098,1,1,1,0,11.5,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-02-2024,Publix Supermarkets Inc,40000004,Publix,9033639118,9033639118,1,1,1,0,103.14,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-02-2024,Publix Supermarkets Inc,40000004,Publix,9033639130,9033639130,1,1,1,0,95.95,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-02-2024,Publix Supermarkets Inc,40000004,Publix,9033640265,9033640265,1,1,1,0,8.72,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-02-2024,Publix Supermarkets Inc,40000004,Publix,9033642101,9033642101,1,1,1,0,11.59,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-02-2024,Publix Supermarkets Inc,40000004,Publix,9033645869,9033645869,1,1,1,0,229.31,Freight Allowance,,Yes,No,0,0,0,,,,,
,13-02-2024,Publix Supermarkets Inc,40000004,Publix,9033647771,9033647771,1,1,1,0,84.06,Freight Allowance,,Yes,No,0,0,0,,,,,
,14-02-2024,Publix Supermarkets Inc,40000004,Publix,9033645931,9033645931,1,1,1,0,122.35,Freight Allowance,,Yes,No,0,0,0,,,,,
,14-02-2024,Publix Supermarkets Inc,40000004,Publix,9033647772,9033647772,1,1,1,0,154.03,Freight Allowance,,Yes,No,0,0,0,,,,,
,14-02-2024,Publix Supermarkets Inc,40000004,Publix,9033650311,9033650311,1,1,1,0,23.33,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-02-2024,Publix Supermarkets Inc,40000004,Publix,9033649268,9033649268,1,1,1,0,0.19,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-02-2024,Publix Supermarkets Inc,40000004,Publix,9033650312,9033650312,1,1,1,0,17.12,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-02-2024,Publix Supermarkets Inc,40000004,Publix,9033650318,9033650318,1,1,1,0,110.32,Freight Allowance,,Yes,No,0,0,0,,,,,
,16-02-2024,Publix Supermarkets Inc,40000004,Publix,9033650615,9033650615,1,1,1,0,30.46,Freight Allowance,,Yes,No,0,0,0,,,,,
,16-02-2024,Publix Supermarkets Inc,40000004,Publix,9033650669,9033650669,1,1,1,0,71.69,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-02-2024,Publix Supermarkets Inc,40000004,Publix,9033656272,9033656272,1,1,1,0,26.56,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-02-2024,Publix Supermarkets Inc,40000004,Publix,9033660372,9033660372,1,1,1,0,295.78,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-02-2024,Publix Supermarkets Inc,40000004,Publix,9033666997,9033666997,1,1,1,0,94.79,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-02-2024,Publix Supermarkets Inc,40000004,Publix,9033667003,9033667003,1,1,1,0,77.66,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-02-2024,Publix Supermarkets Inc,40000004,Publix,9033667012,9033667012,1,1,1,0,11.59,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-02-2024,Publix Supermarkets Inc,40000004,Publix,9033667014,9033667014,1,1,1,0,12.21,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-02-2024,Publix Supermarkets Inc,40000004,Publix,9033671020,9033671020,1,1,1,0,38.41,Freight Allowance,,Yes,No,0,0,0,,,,,
,21-02-2024,Publix Supermarkets Inc,40000004,Publix,9033669909,9033669909,1,1,1,0,270.24,Freight Allowance,,Yes,No,0,0,0,,,,,
,21-02-2024,Publix Supermarkets Inc,40000004,Publix,9033669921,9033669921,1,1,1,0,63.24,Freight Allowance,,Yes,No,0,0,0,,,,,
,21-02-2024,Publix Supermarkets Inc,40000004,Publix,9033670911,9033670911,1,1,1,0,19.64,Freight Allowance,,Yes,No,0,0,0,,,,,
,21-02-2024,Publix Supermarkets Inc,40000004,Publix,9033671021,9033671021,1,1,1,0,55.79,Freight Allowance,,Yes,No,0,0,0,,,,,
,21-02-2024,Publix Supermarkets Inc,40000004,Publix,9033672399,9033672399,1,1,1,0,108.19,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-02-2024,Publix Supermarkets Inc,40000004,Publix,9033673190,9033673190,1,1,1,0,24.37,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-02-2024,Publix Supermarkets Inc,40000004,Publix,9033673210,9033673210,1,1,1,0,55.25,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-02-2024,Publix Supermarkets Inc,40000004,Publix,9033674690,9033674690,1,1,1,0,40.63,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-02-2024,Publix Supermarkets Inc,40000004,Publix,9033676972,9033676972,1,1,1,0,85.23,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-02-2024,Publix Supermarkets Inc,40000004,Publix,9033679489,9033679489,1,1,1,0,57.11,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-02-2024,Publix Supermarkets Inc,40000004,Publix,9033677659,9033677659,1,1,1,0,18.77,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-02-2024,Publix Supermarkets Inc,40000004,Publix,9033679497,9033679497,2,2,2,0,46.47,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-02-2024,Publix Supermarkets Inc,40000004,Publix,9033679499,9033679499,1,1,1,0,42.39,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-02-2024,Publix Supermarkets Inc,40000004,Publix,9033679505,9033679505,1,1,1,0,92.22,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-02-2024,Publix Supermarkets Inc,40000004,Publix,9033679514,9033679514,1,1,1,0,10.34,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-02-2024,Publix Supermarkets Inc,40000004,Publix,9033679867,9033679867,1,1,1,0,83.06,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-01-2024,MDI Merchants Dist. Inc.,40000079,MDI,9033554783,9033554783,1,1,1,0,82.32,Freight Allowance,,Yes,No,0,0,0,,,,,
,7/2/2024,MDI Merchants Dist. Inc.,40000079,MDI,9033616125,9033616125,1,1,1,0,177.49,Freight Allowance,,Yes,No,0,0,0,,,,,
,14-02-2024,MDI Merchants Dist. Inc.,40000079,MDI,9033651997,9033651997,1,1,1,0,63.31,Freight Allowance,,Yes,No,0,0,0,,,,,
,14-02-2024,MDI Merchants Dist. Inc.,40000079,MDI,9033653849,9033653849,3,3,6,3,67.35,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-02-2024,MDI Merchants Dist. Inc.,40000079,MDI,9033650715,9033650715,1,1,1,0,21.06,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-02-2024,MDI Merchants Dist. Inc.,40000079,MDI,9033672354,9033672354,1,1,1,0,58.17,Freight Allowance,,Yes,No,0,0,0,,,,,
,21-02-2024,MDI Merchants Dist. Inc.,40000079,MDI,9033678859,9033678859,1,1,1,0,17.47,Freight Allowance,,Yes,No,0,0,0,,,,,
,22-02-2024,MDI Merchants Dist. Inc.,40000079,MDI,9033681289,9033681289,1,1,1,0,65.48,Freight Allowance,,Yes,No,0,0,0,,,,,
,2/2/2024,MDI Merchants Dist. Inc.,40000079,MDI,9033597806,9033597806,1,1,1,0,34.05,Freight Allowance,,Yes,No,0,0,0,,,,,
,6/2/2024,MDI Merchants Dist. Inc.,40000079,MDI,9033614926,9033614926,1,1,1,0,77.56,Freight Allowance,,Yes,No,0,0,0,,,,,
,20-02-2024,MDI Merchants Dist. Inc.,40000079,MDI,9033667072,9033667072,1,1,1,0,25.09,Freight Allowance,,Yes,No,0,0,0,,,,,
764294,5/2/2024,Kroger Company,40000081,Kroger,9033558927-CM,9033558927-CM,1,1,1,0,118.48,Freight Allowance,,Yes,No,0,0,0,,,,,
764304,21-02-2024,Kroger Company,40000081,Kroger,9033624665-CM,9033624665-CM,1,1,1,0,137.82,Freight Allowance,,Yes,No,0,0,0,,,,,
,15-02-2023,Gordon Food Service ,40000202,Gordon,9032253760,9032253760,2,2,1,-1,61.68,Freight Allowance,,Yes,Yes,0,0,0,,,,,
764333,25-01-2024,Kroger Company,40000081,Kroger,9033515114,9033515114,1,1,1,0,248.74,Freight Allowance,,Yes,No,0,0,0,,,,,
764342,30-01-2024,Kroger Company,40000081,Kroger,9033528517,9033528517,1,1,1,0,108.95,Freight Allowance,,Yes,No,0,0,0,,,,,
765096,30-01-2024,Kroger Company,40000081,Kroger,9033529920,9033529920,1,1,1,0,170.52,Freight Allowance,,Yes,No,0,0,0,,,,,
764349,31-01-2024,Kroger Company,40000081,Kroger,9033533535,9033533535,1,1,1,0,154.1,Freight Allowance,,Yes,No,0,0,0,,,,,
764352,31-01-2024,Kroger Company,40000081,Kroger,9033535548,9033535548,1,1,1,0,188.84,Freight Allowance,,Yes,No,0,0,0,,,,,
765096,1/2/2024,Kroger Company,40000081,Kroger,9033538382,9033538382,1,1,1,0,200.85,Freight Allowance,,Yes,No,0,0,0,,,,,
764365,1/2/2024,Kroger Company,40000081,Kroger,9033538385,9033538385,1,1,1,0,123.28,Freight Allowance,,Yes,No,0,0,0,,,,,
764366,2/2/2024,Kroger Company,40000081,Kroger,9033552043,9033552043,1,1,1,0,195.63,Freight Allowance,,Yes,No,0,0,0,,,,,
765103,5/2/2024,Kroger Company,40000081,Kroger,9033554904,9033554904,1,1,1,0,146.34,Freight Allowance,,Yes,No,0,0,0,,,,,
764369,6/2/2024,Kroger Company,40000081,Kroger,9033558077-CM,9033558077-CM,1,1,1,0,184.39,Freight Allowance,,Yes,No,0,0,0,,,,,
764372,8/2/2024,Kroger Company,40000081,Kroger,9033566501,9033566501,1,1,1,0,116.78,Freight Allowance,,Yes,No,0,0,0,,,,,
765106,8/2/2024,Kroger Company,40000081,Kroger,9033566502,9033566502,1,1,1,0,130.82,Freight Allowance,,Yes,No,0,0,0,,,,,
764384,9/2/2024,Kroger Company,40000081,Kroger,9033574802,9033574802,1,1,1,0,164.75,Freight Allowance,,Yes,No,0,0,0,,,,,
764392,13-02-2024,Kroger Company,40000081,Kroger,9033584721,9033584721,1,1,1,0,147.91,Freight Allowance,,Yes,No,0,0,0,,,,,
765109,14-02-2024,Kroger Company,40000081,Kroger,9033589992,9033589992,1,1,1,0,115.03,Freight Allowance,,Yes,No,0,0,0,,,,,
764400,15-02-2024,Kroger Company,40000081,Kroger,9033593046-CM,9033593046-CM,1,1,1,0,126.05,Freight Allowance,,Yes,No,0,0,0,,,,,
764404,16-02-2024,Kroger Company,40000081,Kroger,9033599805,9033599805,1,1,1,0,114.73,Freight Allowance,,Yes,No,0,0,0,,,,,
765112,16-02-2024,Kroger Company,40000081,Kroger,9033608338,9033608338,1,1,1,0,102.67,Freight Allowance,,Yes,No,0,0,0,,,,,
765118,20-02-2024,Kroger Company,40000081,Kroger,9033609477,9033609477,1,1,1,0,121.53,Freight Allowance,,Yes,No,0,0,0,,,,,
765129,21-02-2024,Kroger Company,40000081,Kroger,9033614526,9033614526,1,1,1,0,113.24,Freight Allowance,,Yes,No,0,0,0,,,,,
765086,21-02-2024,Kroger Company,40000081,Kroger,9033614576,9033614576,1,1,1,0,148.83,Freight Allowance,,Yes,No,0,0,0,,,,,
765135,23-02-2024,Kroger Company,40000081,Kroger,9033626504,9033626504,1,1,1,0,157.8,Freight Allowance,,Yes,No,0,0,0,,,,,
765137,23-02-2024,Kroger Company,40000081,Kroger,9033634533,9033634533,1,1,1,0,180.86,Freight Allowance,,Yes,No,0,0,0,,,,,
765141,23-02-2024,Kroger Company,40000081,Kroger,9033639878,9033639878,1,1,1,0,165.94,Freight Allowance,,Yes,No,0,0,0,,,,,
,7/2/2024,SpartanNash Company,40000152,Spartan Nash,9033616559,9033616559,1,1,1,0,9.69,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-01-2024,SpartanNash Company,40000152,Spartan Nash,9033554260,9033554260,1,1,1,0,21.93,Freight Allowance,,Yes,No,0,0,0,,,,,
,7/2/2024,SpartanNash Company,40000152,Spartan Nash,9033619950,9033619950,1,1,1,0,11.02,Freight Allowance,,Yes,No,0,0,0,,,,,
,30-10-2023,SpartanNash Company,40000152,Spartan Nash,9033218184,9033218184,1,1,1,0,26.37,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-02-2024,SpartanNash Company,40000152,Spartan Nash,9033681293,9033681293,1,1,1,0,272.31,Freight Allowance,,Yes,No,0,0,0,,,,,
,23-01-2024,SpartanNash Company,40000152,Spartan Nash,9033558633,9033558633,1,1,1,0,273.63,Freight Allowance,,Yes,No,0,0,0,,,,,
