id,customer_account,customer_name,standard_customer,deduction_reference,invoice_number,deduction_date,deduction_amount,deduction_reason,payment_number,backup_status,invoice_status,bol,pod_status,validation,invalid_amount,valid_amount,priority
1401218570,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002573313,1401218570,10/19/2023,316.2,OSD,,,,,,,,,No
1401219258,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002580546,1401219258,10/20/2023,316.2,OSD,,,,,,,,,No
1401221172,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002593094,1401221172,10/25/2023,316.2,OSD,,,,,,,,,No
1401242016,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002635902,1401242016,12/18/2023,316.2,OSD,,,,,,,,,No
1401245223,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002651329,1401245223,12/26/2023,316.2,OSD,,,,,,,,,No
1401137784,1001000143,CARDINAL DISTRIBUTION,Walmart,13089293,1401137784,4/5/2023,316.12,OSD,,,,,,,,,No
9110681716,1001094519,NATIONAL DISTRIBUTING & CONTRACTING,NATIONAL DISTRIBUTING & CONTRACTING,5208259253,9110681716,1/4/2023,315.84,OSD,,,,,,,,,No
1401175036,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002486083,1401175036,6/28/2023,315.6,OSD,,,,,,,,,No
1401231435,1001000214,OWENS & MINOR INC,Kroger,8318881,1401231435,11/20/2023,315.6,OSD,,,,,,,,,No
1401179483,1001000200,MEDLINE INDUSTRIES,Amazon,14642032,1401179483,7/14/2023,315.08,OSD,,,,,,,,,No
1401106930,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000218964,1401106930,1/4/2023,315,OSD,,,,,,,,,No
1401112296,1001000200,MEDLINE INDUSTRIES,Amazon,14522649,1401112296,2/3/2023,315,OSD,,,,,,,,,No
1401135894,1001000200,MEDLINE INDUSTRIES,Amazon,14565211,1401135894,3/31/2023,315,OSD,,,,,,,,,No
1401191183,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1194568,1401191183,8/14/2023,315,OSD,,,,,,,,,No
1401197235,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,400065266,1401197235,8/28/2023,315,OSD,,,,,,,,,No
9111721309,1001068403,CUSTOM INTERVENTIONAL PAIN MGMT,CUSTOM INTERVENTIONAL PAIN MGMT,95719690,9111721309,10/30/2023,315,OSD,,,,,,,,,No
1600553079,1001000200,MEDLINE INDUSTRIES,Amazon,14559357,1600553079,3/24/2023,314.6,OSD,,,,,,,,,No
1401099549,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2001231432,1401099549,1/3/2023,314.5,OSD,,,,,,,,,No
1401099924,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000218979,1401099924,1/4/2023,314.5,OSD,,,,,,,,,No
9110646248,1001038817,AERO MED LTD,Albertsons,916100001,9110646248,1/4/2023,314.5,OSD,,,,,,,,,No
1401109669,1001000200,MEDLINE INDUSTRIES,Amazon,14517684,1401109669,1/27/2023,314.5,OSD,,,,,,,,,No
1401113075,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2001350128,1401113075,2/6/2023,314.5,OSD,,,,,,,,,No
1401112175,1001000214,OWENS & MINOR INC,Kroger,8272943,1401112175,2/3/2023,314.5,OSD,,,,,,,,,No
1401126408,1001000214,OWENS & MINOR INC,Kroger,8278120,1401126408,3/9/2023,314.5,OSD,,,,,,,,,No
9110949149,1001038817,AERO MED LTD,Albertsons,937500001,9110949149,3/17/2023,314.5,OSD,,,,,,,,,No
1600557730,1001000200,MEDLINE INDUSTRIES,Amazon,14580676,1600557730,4/21/2023,314.5,OSD,,,,,,,,,No
1401193098,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000445308,1401193098,8/17/2023,314.5,OSD,,,,,,,,,No
1401202129,1001000200,MEDLINE INDUSTRIES,Amazon,14683533,1401202129,9/8/2023,314.5,OSD,,,,,,,,,No
1401207940,1001000200,MEDLINE INDUSTRIES,Amazon,14693896,1401207940,9/22/2023,314.5,OSD,,,,,,,,,No
1401214224,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000091116,1401214224,10/10/2023,314.5,OSD,,,,,,,,,No
1401228400,1001000214,OWENS & MINOR INC,Kroger,8317755,1401228400,11/13/2023,314.5,OSD,,,,,,,,,No
1401246277,1001000200,MEDLINE INDUSTRIES,Amazon,14766844,1401246277,12/29/2023,314.5,OSD,,,,,,,,,No
1600561676,1001042866,FRED MEYER INC,FRED MEYER INC,502207828,1600561676,5/3/2023,314.4,OSD,,,,,,,,,No
1401175701,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002483378,1401175701,7/6/2023,314.06,OSD,,,,,,,,,No
1401180722,1001000214,OWENS & MINOR INC,Kroger,8298615,1401180722,7/18/2023,313.95,OSD,,,,,,,,,No
9110740843,1001000210,MWI ANIMAL HEALTH,MWI ANIMAL HEALTH,1757474978,9110740843,1/30/2023,313.61,OSD,,,,,,,,,No
1401146142,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1154484,1401146142,4/24/2023,313.5,OSD,,,,,,,,,No
1401152266,1001000143,CARDINAL DISTRIBUTION,Walmart,12411214,1401152266,5/9/2023,313.02,OSD,,,,,,,,,No
1401167821,1001000214,OWENS & MINOR INC,Kroger,8293874,1401167821,6/15/2023,313,OSD,,,,,,,,,No
1401225662,1001000214,OWENS & MINOR INC,Kroger,8316999,1401225662,11/6/2023,313,OSD,,,,,,,,,No
1401115486,1001000200,MEDLINE INDUSTRIES,Amazon,14527431,1401115486,2/10/2023,312.8,OSD,,,,,,,,,No
1401094382,1001000214,OWENS & MINOR INC,Kroger,8270530,1401094382,1/20/2023,312.64,OSD,,,,,,,,,No
1401162808,1001000200,MEDLINE INDUSTRIES,Amazon,14612243,1401162808,6/2/2023,312.64,OSD,,,,,,,,,No
1600573402,1001000146,HENRY SCHEIN INC,Target,81803221,1600573402,8/8/2023,312.64,OSD,,,,,,,,,No
1600581688,1001000200,MEDLINE INDUSTRIES,Amazon,14688592,1600581688,9/15/2023,312.64,OSD,,,,,,,,,No
1401114631,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000426882,1401114631,2/9/2023,312.5,OSD,,,,,,,,,No
1600547402,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000038544,1600547402,2/10/2023,312.5,OSD,,,,,,,,,No
1401126328,1001000200,MEDLINE INDUSTRIES,Amazon,14547383,1401126328,3/8/2023,312.5,OSD,,,,,,,,,No
1401149153,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000926927,1401149153,4/26/2023,312.5,OSD,,,,,,,,,No
1401145958,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000866515,1401145958,4/24/2023,312.5,OSD,,,,,,,,,No
1401148139,1001000200,MEDLINE INDUSTRIES,Amazon,14586269,1401148139,4/28/2023,312.5,OSD,,,,,,,,,No
1401176688,1001000143,CARDINAL DISTRIBUTION,Walmart,11851738,1401176688,7/10/2023,312,OSD,,,,,,,,,No
1401193017,1001000143,CARDINAL DISTRIBUTION,Walmart,13994059,1401193017,8/17/2023,312,OSD,,,,,,,,,No
1401141383,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000922826,1401141383,4/13/2023,311.9,OSD,,,,,,,,,No
1401154938,1001000200,MEDLINE INDUSTRIES,Amazon,14596526,1401154938,5/12/2023,311.9,OSD,,,,,,,,,No
1401182681,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000335119,1401182681,7/24/2023,311.28,OSD,,,,,,,,,No
1401180722,1001000214,OWENS & MINOR INC,Kroger,8298615,1401180722,7/18/2023,311.1,OSD,,,,,,,,,No
1401180980,1001000214,OWENS & MINOR INC,Kroger,8298863,1401180980,7/19/2023,311.1,OSD,,,,,,,,,No
1401167496,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1173271,1401167496,6/14/2023,311.04,OSD,,,,,,,,,No
1401168245,1001000214,OWENS & MINOR INC,Kroger,8293936,1401168245,6/16/2023,311.04,OSD,,,,,,,,,No
1401176786,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1182020,1401176786,7/10/2023,311.04,OSD,,,,,,,,,No
9111399820,1001000214,OWENS & MINOR INC,Kroger,8296518,9111399820,7/3/2023,311.04,OSD,,,,,,,,,No
9110659901,1001050979,RGH ENTERPRISES INC,C&S,1256153,9110659901,2/8/2023,310.95,OSD,,,,,,,,,No
1401182683,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1187384,1401182683,7/24/2023,310.9,OSD,,,,,,,,,No
1401180809,1001000146,HENRY SCHEIN INC,Target,81795191,1401180809,7/18/2023,310.9,OSD,,,,,,,,,No
1401194879,1001000214,OWENS & MINOR INC,Kroger,8304472,1401194879,8/22/2023,310.9,OSD,,,,,,,,,No
1401199524,1001000200,MEDLINE INDUSTRIES,Amazon,14679178,1401199524,9/1/2023,310.9,OSD,,,,,,,,,No
1401100975,1001000146,HENRY SCHEIN INC,Target,81722620,1401100975,1/6/2023,310.8,OSD,,,,,,,,,No
1401127620,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1139122,1401127620,3/13/2023,310.5,OSD,,,,,,,,,No
1401171271,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002476248,1401171271,6/23/2023,310.5,OSD,,,,,,,,,No
1401162808,1001000200,MEDLINE INDUSTRIES,Amazon,14612243,1401162808,6/2/2023,310.4,OSD,,,,,,,,,No
1401173043,1001000200,MEDLINE INDUSTRIES,Amazon,14630640,1401173043,6/28/2023,310.4,OSD,,,,,,,,,No
1401102922,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1117691,1401102922,1/11/2023,310.25,OSD,,,,,,,,,No
1401108882,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1123110,1401108882,1/26/2023,310.25,OSD,,,,,,,,,No
1401105662,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000684155,1401105662,1/18/2023,310.25,OSD,,,,,,,,,No
1401106495,1001000214,OWENS & MINOR INC,Kroger,8270530,1401106495,1/20/2023,310.25,OSD,,,,,,,,,No
1401117295,1001000146,HENRY SCHEIN INC,Target,81737650,1401117295,2/15/2023,310.25,OSD,,,,,,,,,No
1401111485,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2001100347,1401111485,2/1/2023,310.25,OSD,,,,,,,,,No
1401112193,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000836409,1401112193,2/3/2023,310.25,OSD,,,,,,,,,No
1401116018,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2001045989,1401116018,2/13/2023,310.25,OSD,,,,,,,,,No
1401139202,1001000200,MEDLINE INDUSTRIES,Amazon,14570131,1401139202,4/7/2023,310.25,OSD,,,,,,,,,No
1600558539,1001000200,MEDLINE INDUSTRIES,Amazon,14586270,1600558539,4/28/2023,310.25,OSD,,,,,,,,,No
1401167496,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1173271,1401167496,6/14/2023,310.25,OSD,,,,,,,,,No
1600564490,1001000200,MEDLINE INDUSTRIES,Amazon,14617056,1600564490,6/9/2023,310.25,OSD,,,,,,,,,No
1401193316,1001000200,MEDLINE INDUSTRIES,Amazon,14665282,1401193316,8/15/2023,310.25,OSD,,,,,,,,,No
1401197091,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1199902,1401197091,8/28/2023,310.25,OSD,,,,,,,,,No
1401244989,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000432029,1401244989,12/27/2023,310.25,OSD,,,,,,,,,No
1401241968,1001000214,OWENS & MINOR INC,Kroger,8323158,1401241968,12/18/2023,310.25,OSD,,,,,,,,,No
1401102922,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1117691,1401102922,1/11/2023,310,OSD,,,,,,,,,No
1401105979,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1120483,1401105979,1/19/2023,310,OSD,,,,,,,,,No
1401110472,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000935506,1401110472,1/30/2023,310,OSD,,,,,,,,,No
1401115486,1001000200,MEDLINE INDUSTRIES,Amazon,14527431,1401115486,2/10/2023,310,OSD,,,,,,,,,No
1600553845,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000099104,1600553845,3/29/2023,310,OSD,,,,,,,,,No
1401134644,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000099104,1401134644,3/29/2023,310,OSD,,,,,,,,,No
1401141301,1001000143,CARDINAL DISTRIBUTION,Walmart,13851098,1401141301,4/13/2023,310,OSD,,,,,,,,,No
1401140892,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000516496,1401140892,4/12/2023,310,OSD,,,,,,,,,No
1401146206,1001000147,MCKESSON DRUG COMPANY,Costco,7258988985,1401146206,4/24/2023,310,OSD,,,,,,,,,No
1401151203,1001000200,MEDLINE INDUSTRIES,Amazon,14591445,1401151203,5/5/2023,310,OSD,,,,,,,,,No
1401161830,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2001871498,1401161830,6/1/2023,310,OSD,,,,,,,,,No
1401173043,1001000200,MEDLINE INDUSTRIES,Amazon,14630640,1401173043,6/28/2023,310,OSD,,,,,,,,,No
1401179483,1001000200,MEDLINE INDUSTRIES,Amazon,14642032,1401179483,7/14/2023,310,OSD,,,,,,,,,No
9111492074,1001000224,CONCORDANCE HEALTHCARE SOLUTIONS,Concordance,175164,9111492074,7/24/2023,310,OSD,,,,,,,,,No
1401198844,1001000143,CARDINAL DISTRIBUTION,Walmart,18711798,1401198844,8/31/2023,310,OSD,,,,,,,,,No
1401194240,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1197244,1401194240,8/21/2023,310,OSD,,,,,,,,,No
9111625410,1001000224,CONCORDANCE HEALTHCARE SOLUTIONS,Concordance,177030,9111625410,8/29/2023,310,OSD,,,,,,,,,No
1401202864,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1204655,1401202864,9/11/2023,310,OSD,,,,,,,,,No
1401201515,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000635443,1401201515,9/7/2023,310,OSD,,,,,,,,,No
1401200961,1001000172,CLAFLIN COMPANY,CLAFLIN COMPANY,4825,1401200961,9/6/2023,310,OSD,,,,,,,,,No
1401209620,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000561474,1401209620,9/27/2023,310,OSD,,,,,,,,,No
9111703593,1001000224,CONCORDANCE HEALTHCARE SOLUTIONS,Concordance,177986,9111703593,9/18/2023,310,OSD,,,,,,,,,No
1401215547,1001000143,CARDINAL DISTRIBUTION,Walmart,13669904,1401215547,10/12/2023,310,OSD,,,,,,,,,No
1401211380,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1212281,1401211380,10/2/2023,310,OSD,,,,,,,,,No
1401211230,1001000214,OWENS & MINOR INC,Kroger,8311294,1401211230,10/2/2023,310,OSD,,,,,,,,,No
1401223206,1001000143,CARDINAL DISTRIBUTION,Walmart,14470408,1401223206,10/30/2023,310,OSD,,,,,,,,,No
1401223437,1001000214,OWENS & MINOR INC,Kroger,8315671,1401223437,10/30/2023,310,OSD,,,,,,,,,No
1401224739,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000266468,1401224739,11/2/2023,310,OSD,,,,,,,,,No
1401225202,1001000200,MEDLINE INDUSTRIES,Amazon,14726078,1401225202,11/3/2023,310,OSD,,,,,,,,,No
1401228400,1001000214,OWENS & MINOR INC,Kroger,8317755,1401228400,11/13/2023,310,OSD,,,,,,,,,No
1401233427,1001000143,CARDINAL DISTRIBUTION,Walmart,13646470,1401233427,11/27/2023,310,OSD,,,,,,,,,No
1401235577,1001000200,MEDLINE INDUSTRIES,Amazon,14739450,1401235577,11/22/2023,310,OSD,,,,,,,,,No
1401237966,1001000143,CARDINAL DISTRIBUTION,Walmart,14598795,1401237966,12/7/2023,310,OSD,,,,,,,,,No
1401239320,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1237689,1401239320,12/11/2023,310,OSD,,,,,,,,,No
1401240194,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000095698,1401240194,12/13/2023,310,OSD,,,,,,,,,No
1401239772,1001000214,OWENS & MINOR INC,Kroger,8322582,1401239772,12/12/2023,310,OSD,,,,,,,,,No
1401242143,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1240448,1401242143,12/18/2023,310,OSD,,,,,,,,,No
1401243357,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000128383,1401243357,12/21/2023,310,OSD,,,,,,,,,No
1401246277,1001000200,MEDLINE INDUSTRIES,Amazon,14766844,1401246277,12/29/2023,310,OSD,,,,,,,,,No
1600596731,1001000200,MEDLINE INDUSTRIES,Amazon,14762057,1600596731,12/22/2023,310,OSD,,,,,,,,,No
1401106513,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000865364,1401106513,1/20/2023,309.6,OSD,,,,,,,,,No
1401166496,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2001341879,1401166496,6/12/2023,309.6,OSD,,,,,,,,,No
1401180809,1001000146,HENRY SCHEIN INC,Target,81795191,1401180809,7/18/2023,309.6,OSD,,,,,,,,,No
1401218653,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1218208,1401218653,10/19/2023,309.6,OSD,,,,,,,,,No
1401112193,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000836409,1401112193,2/3/2023,309,OSD,,,,,,,,,No
1401139202,1001000200,MEDLINE INDUSTRIES,Amazon,14570131,1401139202,4/7/2023,309,OSD,,,,,,,,,No
1401154938,1001000200,MEDLINE INDUSTRIES,Amazon,14596526,1401154938,5/12/2023,309,OSD,,,,,,,,,No
1401171021,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000534205,1401171021,6/23/2023,309,OSD,,,,,,,,,No
1401173043,1001000200,MEDLINE INDUSTRIES,Amazon,14630640,1401173043,6/28/2023,309,OSD,,,,,,,,,No
1401182317,1001000200,MEDLINE INDUSTRIES,Amazon,14647177,1401182317,7/21/2023,309,OSD,,,,,,,,,No
1600581688,1001000200,MEDLINE INDUSTRIES,Amazon,14688592,1600581688,9/15/2023,309,OSD,,,,,,,,,No
1401199824,1001000214,OWENS & MINOR INC,Kroger,8306842,1401199824,9/5/2023,309,OSD,,,,,,,,,No
1401207940,1001000200,MEDLINE INDUSTRIES,Amazon,14693896,1401207940,9/22/2023,309,OSD,,,,,,,,,No
1401225202,1001000200,MEDLINE INDUSTRIES,Amazon,14726078,1401225202,11/3/2023,309,OSD,,,,,,,,,No
1401238037,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000167890,1401238037,12/7/2023,309,OSD,,,,,,,,,No
1401142134,1001000200,MEDLINE INDUSTRIES,Amazon,14575242,1401142134,4/14/2023,308.88,OSD,,,,,,,,,No
1401189821,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1192765,1401189821,8/9/2023,308.88,OSD,,,,,,,,,No
1401124611,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1136448,1401124611,3/6/2023,308.56,OSD,,,,,,,,,No
1401216373,1001000200,MEDLINE INDUSTRIES,Amazon,14709322,1401216373,10/13/2023,308,OSD,,,,,,,,,No
1401246277,1001000200,MEDLINE INDUSTRIES,Amazon,14766844,1401246277,12/29/2023,308,OSD,,,,,,,,,No
1401176866,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,400030028,1401176866,7/10/2023,307.95,OSD,,,,,,,,,No
1401137873,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002421721,1401137873,4/24/2023,307.83,OSD,,,,,,,,,No
1600540123,1001000200,MEDLINE INDUSTRIES,Amazon,14517684,1600540123,1/27/2023,307.76,OSD,,,,,,,,,No
1600541423,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000931672,1600541423,1/9/2023,307.5,OSD,,,,,,,,,No
1401101376,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000931672,1401101376,1/9/2023,307.5,OSD,,,,,,,,,No
1401142134,1001000200,MEDLINE INDUSTRIES,Amazon,14575242,1401142134,4/14/2023,307.5,OSD,,,,,,,,,No
1600558539,1001000200,MEDLINE INDUSTRIES,Amazon,14586270,1600558539,4/28/2023,307.5,OSD,,,,,,,,,No
1401167496,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1173271,1401167496,6/14/2023,307.5,OSD,,,,,,,,,No
1401212378,1001000200,MEDLINE INDUSTRIES,Amazon,14702634,1401212378,10/4/2023,307.5,OSD,,,,,,,,,No
1401215104,1001000214,OWENS & MINOR INC,Kroger,8312659,1401215104,10/11/2023,307.5,OSD,,,,,,,,,No
1401241248,1001000200,MEDLINE INDUSTRIES,Amazon,14756404,1401241248,12/15/2023,307.5,OSD,,,,,,,,,No
9110427523,1001079322,BIO RAD LABORATORIES INC,BIO RAD LABORATORIES INC,14016393,9110427523,6/2/2023,307,OSD,,,,,,,,,No
1401221158,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000035446,1401221158,10/25/2023,307,OSD,,,,,,,,,No
9111451147,1001050979,RGH ENTERPRISES INC,C&S,1287717,9111451147,7/20/2023,306.8,OSD,,,,,,,,,No
1401123692,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000875077,1401123692,3/1/2023,306.42,OSD,,,,,,,,,No
9110793981,1001148894,THOMAS SCIENTIFIC,THOMAS SCIENTIFIC,3066,9110793981,2/8/2023,306.03,OSD,,,,,,,,,No
1401111428,1001000143,CARDINAL DISTRIBUTION,Walmart,14297482,1401111428,2/1/2023,306,OSD,,,,,,,,,No
1401126361,1001000143,CARDINAL DISTRIBUTION,Walmart,13504848,1401126361,3/9/2023,306,OSD,,,,,,,,,No
1401128808,1001000147,MCKESSON DRUG COMPANY,Costco,7198897362,1401128808,3/14/2023,306,OSD,,,,,,,,,No
1401134994,1001000172,CLAFLIN COMPANY,CLAFLIN COMPANY,1712,1401134994,3/29/2023,306,OSD,,,,,,,,,No
1401140892,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000516496,1401140892,4/12/2023,306,OSD,,,,,,,,,No
1401153421,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000866725,1401153421,5/11/2023,306,OSD,,,,,,,,,No
9111234667,1001042867,HCA SUPPLY CHAIN SERVICES,HCA SUPPLY CHAIN SERVICES,10269868,9111234667,6/5/2023,306,OSD,,,,,,,,,No
1401173501,1001000143,CARDINAL DISTRIBUTION,Walmart,14281740,1401173501,6/22/2023,306,OSD,,,,,,,,,No
1401191089,1001000143,CARDINAL DISTRIBUTION,Walmart,11202814,1401191089,8/14/2023,306,OSD,,,,,,,,,No
1600574760,1001000147,MCKESSON DRUG COMPANY,Costco,7435649927,1600574760,8/14/2023,306,OSD,,,,,,,,,No
1401205136,1001000148,MORRIS & DICKSON CO LTD,MORRIS & DICKSON CO LTD,267344,1401205136,9/18/2023,306,OSD,,,,,,,,,No
1401215189,1001000200,MEDLINE INDUSTRIES,Amazon,14707254,1401215189,10/11/2023,306,OSD,,,,,,,,,No
1401113068,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1126434,1401113068,2/6/2023,305.6,OSD,,,,,,,,,No
1401153426,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1160636,1401153426,5/11/2023,305.6,OSD,,,,,,,,,No
9111178670,1001081125,CARDINAL HEALTH - BORSCHOW,Walmart,2016581075,9111178670,9/1/2023,305.6,OSD,,,,,,,,,No
1401108505,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002353235,1401108505,1/25/2023,305.58,OSD,,,,,,,,,No
9111048232,1001038817,AERO MED LTD,Albertsons,945100001,9111048232,4/12/2023,305.2,OSD,,,,,,,,,No
1401181967,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000565027,1401181967,7/21/2023,305.2,OSD,,,,,,,,,No
1401195254,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000156334,1401195254,8/23/2023,305.2,OSD,,,,,,,,,No
1401198508,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000005835,1401198508,8/30/2023,305.2,OSD,,,,,,,,,No
1401215640,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000321480,1401215640,10/12/2023,305.2,OSD,,,,,,,,,No
1401171271,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002476248,1401171271,6/23/2023,305.19,OSD,,,,,,,,,No
9110458016,1001000237,DISTRIBUTION COOPERATIVE,DISTRIBUTION COOPERATIVE,981319219,9110458016,2/10/2023,305,OSD,,,,,,,,,No
1401123965,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000320516,1401123965,3/3/2023,305,OSD,,,,,,,,,No
1401167847,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1173536,1401167847,6/15/2023,305,OSD,,,,,,,,,No
1401195254,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000156334,1401195254,8/23/2023,305,OSD,,,,,,,,,No
1401200629,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000300111,1401200629,9/6/2023,305,OSD,,,,,,,,,No
1401102900,1001000214,OWENS & MINOR INC,Kroger,8269169,1401102900,1/11/2023,304.88,OSD,,,,,,,,,No
1401104511,1001000214,OWENS & MINOR INC,Kroger,8269743,1401104511,1/17/2023,304.88,OSD,,,,,,,,,No
1401113075,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2001350128,1401113075,2/6/2023,304.88,OSD,,,,,,,,,No
1401130737,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1141729,1401130737,3/20/2023,304.88,OSD,,,,,,,,,No
9111811659,1001050979,RGH ENTERPRISES INC,C&S,1308515,9111811659,10/24/2023,304.88,OSD,,,,,,,,,No
1600588600,1001050979,RGH ENTERPRISES INC,C&S,1308515,1600588600,10/24/2023,304.88,OSD,,,,,,,,,No
1600554250,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000099136,1600554250,3/29/2023,304.8,OSD,,,,,,,,,No
1401162444,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002443557,1401162444,6/2/2023,304.79,OSD,,,,,,,,,No
1401214247,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002557703,1401214247,10/10/2023,304.79,OSD,,,,,,,,,No
1401232022,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002614073,1401232022,11/21/2023,304.79,OSD,,,,,,,,,No
1401232406,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002611092,1401232406,11/22/2023,304.79,OSD,,,,,,,,,No
9111799116,1001050979,RGH ENTERPRISES INC,C&S,1315973,9111799116,11/29/2023,304.75,OSD,,,,,,,,,No
1401075313,1001000143,CARDINAL DISTRIBUTION,Walmart,12484010,1401075313,1/30/2023,304.72,OSD,,,,,,,,,No
1401240205,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002635260,1401240205,12/13/2023,304.4,OSD,,,,,,,,,No
1401115937,1001000143,CARDINAL DISTRIBUTION,Walmart,12189902,1401115937,2/13/2023,304.32,OSD,,,,,,,,,No
1600543248,1001000200,MEDLINE INDUSTRIES,Amazon,14512765,1600543248,1/20/2023,304.1,OSD,,,,,,,,,No
1401184377,1001000200,MEDLINE INDUSTRIES,Amazon,14650398,1401184377,7/26/2023,304.1,OSD,,,,,,,,,No
1401103880,1001000200,MEDLINE INDUSTRIES,Amazon,14507623,1401103880,1/13/2023,304,OSD,,,,,,,,,No
1401101532,1001000214,OWENS & MINOR INC,Kroger,8268902,1401101532,1/9/2023,304,OSD,,,,,,,,,No
1401101533,1001000214,OWENS & MINOR INC,Kroger,8268902,1401101533,1/9/2023,304,OSD,,,,,,,,,No
